sid,genus,data_source,relative_abundance
NSCLC_LUM3_666_stool_baseline,Pseudoruminococcus,Derosa_NSCLC,3.37434
NSCLC_LUM3_666_stool_baseline,Roseburia,Derosa_NSCLC,0.67013
NSCLC_LUM3_666_stool_baseline,Ruminococcaceae,Derosa_NSCLC,1.02637
NSCLC_LUM3_666_stool_baseline,Ruminococcus,Derosa_NSCLC,0.33225
NSCLC_LUM3_666_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.01459
NSCLC_LUM3_666_stool_baseline,Streptococcus,Derosa_NSCLC,0.03643
NSCLC_LUM3_666_stool_baseline,Turicimonas,Derosa_NSCLC,0.35564
NSCLC_LUM3_668_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.04555
NSCLC_LUM3_668_stool_baseline,Agathobaculum,Derosa_NSCLC,0.0388
NSCLC_LUM3_668_stool_baseline,Akkermansia,Derosa_NSCLC,31.06902
NSCLC_LUM3_668_stool_baseline,Alistipes,Derosa_NSCLC,3.84772
NSCLC_LUM3_668_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.16944
NSCLC_LUM3_668_stool_baseline,Anaeromassilibacillus,Derosa_NSCLC,0.00426
NSCLC_LUM3_668_stool_baseline,Anaerostipes,Derosa_NSCLC,0.00636
NSCLC_LUM3_668_stool_baseline,Anaerotignum,Derosa_NSCLC,0.14974
NSCLC_LUM3_668_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.01025
NSCLC_LUM3_668_stool_baseline,Bacilli,Derosa_NSCLC,0.01619
NSCLC_LUM3_668_stool_baseline,Bacteroides,Derosa_NSCLC,3.6464
NSCLC_LUM3_668_stool_baseline,Barnesiella,Derosa_NSCLC,0.95592
NSCLC_LUM3_668_stool_baseline,Bilophila,Derosa_NSCLC,0.54193
NSCLC_LUM3_668_stool_baseline,Bittarella,Derosa_NSCLC,0.00352
NSCLC_LUM3_668_stool_baseline,Blautia,Derosa_NSCLC,1.3874
NSCLC_LUM3_668_stool_baseline,Butyricicoccus,Derosa_NSCLC,0.36406
NSCLC_LUM3_668_stool_baseline,Butyricimonas,Derosa_NSCLC,0.33793
NSCLC_LUM3_668_stool_baseline,Candidatus,Derosa_NSCLC,1.73687
NSCLC_LUM3_668_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.00752
NSCLC_LUM3_668_stool_baseline,Clostridia,Derosa_NSCLC,1.79911
NSCLC_LUM3_668_stool_baseline,Clostridiaceae,Derosa_NSCLC,1.73668
NSCLC_LUM3_668_stool_baseline,Clostridiales,Derosa_NSCLC,0.53195
NSCLC_LUM3_668_stool_baseline,Clostridium,Derosa_NSCLC,8.11965
NSCLC_LUM3_668_stool_baseline,Collinsella,Derosa_NSCLC,0.3065
NSCLC_LUM3_668_stool_baseline,Coprobacillus,Derosa_NSCLC,0.00708
NSCLC_LUM3_668_stool_baseline,Coprococcus,Derosa_NSCLC,3.17143
NSCLC_LUM3_668_stool_baseline,Coriobacteriia,Derosa_NSCLC,0.00549
NSCLC_LUM3_668_stool_baseline,Cuneatibacter,Derosa_NSCLC,0.00103
NSCLC_LUM3_668_stool_baseline,Dialister,Derosa_NSCLC,4.63769
NSCLC_LUM3_668_stool_baseline,Dielma,Derosa_NSCLC,0.0061
NSCLC_LUM3_668_stool_baseline,Dorea,Derosa_NSCLC,0.44028
NSCLC_LUM3_668_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.3527
NSCLC_LUM3_668_stool_baseline,Eggerthella,Derosa_NSCLC,0.00151
NSCLC_LUM3_668_stool_baseline,Eggerthellaceae,Derosa_NSCLC,0.00631
NSCLC_LUM3_668_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.04868
NSCLC_LUM3_668_stool_baseline,Enterobacter,Derosa_NSCLC,0.00285
NSCLC_LUM3_668_stool_baseline,Enterocloster,Derosa_NSCLC,0.18028
NSCLC_LUM3_668_stool_baseline,Erysipelatoclostridium,Derosa_NSCLC,0.19084
NSCLC_LUM3_668_stool_baseline,Escherichia,Derosa_NSCLC,1.26085
NSCLC_LUM3_668_stool_baseline,Eubacterium,Derosa_NSCLC,8.86362
NSCLC_LUM3_668_stool_baseline,Evtepia,Derosa_NSCLC,0.21801
NSCLC_LUM3_668_stool_baseline,Faecalibacillus,Derosa_NSCLC,0.84399
NSCLC_LUM3_668_stool_baseline,Faecalibacterium,Derosa_NSCLC,8.12438
NSCLC_LUM3_668_stool_baseline,Faecalicatena,Derosa_NSCLC,0.0028
NSCLC_LUM3_668_stool_baseline,Firmicutes,Derosa_NSCLC,1.48005
NSCLC_LUM3_668_stool_baseline,Flavonifractor,Derosa_NSCLC,0.05465
NSCLC_LUM3_668_stool_baseline,Frisingicoccus,Derosa_NSCLC,0.32411
NSCLC_LUM3_668_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.20091
NSCLC_LUM3_668_stool_baseline,Harryflintia,Derosa_NSCLC,0.02448
NSCLC_LUM3_668_stool_baseline,Holdemanella,Derosa_NSCLC,0.78285
NSCLC_LUM3_668_stool_baseline,Holdemania,Derosa_NSCLC,0.07967
NSCLC_LUM3_668_stool_baseline,Hungatella,Derosa_NSCLC,0.06602
NSCLC_LUM3_668_stool_baseline,Intestinimonas,Derosa_NSCLC,0.03417
NSCLC_LUM3_668_stool_baseline,Klebsiella,Derosa_NSCLC,0.02981
NSCLC_LUM3_668_stool_baseline,Lachnoclostridium,Derosa_NSCLC,0.01307
NSCLC_LUM3_668_stool_baseline,Lachnospira,Derosa_NSCLC,1.05068
NSCLC_LUM3_668_stool_baseline,Lachnospiraceae,Derosa_NSCLC,1.44602
NSCLC_LUM3_668_stool_baseline,Lacrimispora,Derosa_NSCLC,0.93348
NSCLC_LUM3_668_stool_baseline,Lentisphaeria,Derosa_NSCLC,0.00185
NSCLC_LUM3_668_stool_baseline,Longibaculum,Derosa_NSCLC,0.00035
NSCLC_LUM3_668_stool_baseline,Massilioclostridium,Derosa_NSCLC,0.00044
NSCLC_LUM3_668_stool_baseline,Mediterraneibacter,Derosa_NSCLC,0.00163
NSCLC_LUM3_668_stool_baseline,Monoglobus,Derosa_NSCLC,0.06539
NSCLC_LUM3_668_stool_baseline,Neglecta,Derosa_NSCLC,0.02325
NSCLC_LUM3_668_stool_baseline,Neobittarella,Derosa_NSCLC,0.00484
NSCLC_LUM3_668_stool_baseline,OS,Derosa_NSCLC,33.990796
NSCLC_LUM3_668_stool_baseline,Odoribacter,Derosa_NSCLC,0.90338
NSCLC_LUM3_668_stool_baseline,Oscillibacter,Derosa_NSCLC,0.46454
NSCLC_LUM3_668_stool_baseline,Oscillospiraceae,Derosa_NSCLC,0.00031
NSCLC_LUM3_668_stool_baseline,Parabacteroides,Derosa_NSCLC,1.1654
NSCLC_LUM3_668_stool_baseline,Parasutterella,Derosa_NSCLC,0.20587
NSCLC_LUM3_668_stool_baseline,Phocaeicola,Derosa_NSCLC,2.70234
NSCLC_LUM3_668_stool_baseline,Phocea,Derosa_NSCLC,0.03267
NSCLC_LUM3_668_stool_baseline,Prevotella,Derosa_NSCLC,0.0043
NSCLC_LUM3_668_stool_baseline,Pseudoflavonifractor,Derosa_NSCLC,0.04313
NSCLC_LUM3_668_stool_baseline,Pseudoruminococcus,Derosa_NSCLC,0.00107
NSCLC_LUM3_668_stool_baseline,Rikenellaceae,Derosa_NSCLC,3.21454
NSCLC_LUM3_668_stool_baseline,Roseburia,Derosa_NSCLC,7.96247
NSCLC_LUM3_668_stool_baseline,Ruminococcaceae,Derosa_NSCLC,1.50114
NSCLC_LUM3_668_stool_baseline,Ruminococcus,Derosa_NSCLC,2.73112
NSCLC_LUM3_668_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.14785
NSCLC_LUM3_668_stool_baseline,Slackia,Derosa_NSCLC,0.00882
NSCLC_LUM3_672_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.02164
NSCLC_LUM3_672_stool_baseline,Agathobaculum,Derosa_NSCLC,0.02594
NSCLC_LUM3_672_stool_baseline,Akkermansia,Derosa_NSCLC,3.38436
NSCLC_LUM3_672_stool_baseline,Alistipes,Derosa_NSCLC,9.69031
NSCLC_LUM3_672_stool_baseline,Alphaproteobacteria,Derosa_NSCLC,0.03188
NSCLC_LUM3_672_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.07674
NSCLC_LUM3_672_stool_baseline,Anaeromassilibacillus,Derosa_NSCLC,0.0105
NSCLC_LUM3_672_stool_baseline,Anaerostipes,Derosa_NSCLC,0.10405
NSCLC_LUM3_672_stool_baseline,Anaerotignum,Derosa_NSCLC,0.19572
NSCLC_LUM3_672_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.03221
NSCLC_LUM3_672_stool_baseline,Bacilli,Derosa_NSCLC,0.05886
NSCLC_LUM3_672_stool_baseline,Bacteroidales,Derosa_NSCLC,10.23232
NSCLC_LUM3_672_stool_baseline,Bacteroides,Derosa_NSCLC,5.04226
NSCLC_LUM3_672_stool_baseline,Bittarella,Derosa_NSCLC,0.00402
NSCLC_LUM3_672_stool_baseline,Blautia,Derosa_NSCLC,0.81437
NSCLC_LUM3_672_stool_baseline,Butyricicoccus,Derosa_NSCLC,0.0397
NSCLC_LUM3_672_stool_baseline,Butyricimonas,Derosa_NSCLC,0.0956
NSCLC_LUM3_672_stool_baseline,Candidatus,Derosa_NSCLC,0.77506
NSCLC_LUM3_672_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.01364
NSCLC_LUM3_672_stool_baseline,Clostridia,Derosa_NSCLC,8.76231
NSCLC_LUM3_672_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.01687
NSCLC_LUM3_672_stool_baseline,Clostridiales,Derosa_NSCLC,0.03889
NSCLC_LUM3_672_stool_baseline,Clostridium,Derosa_NSCLC,4.75728
NSCLC_LUM3_672_stool_baseline,Coprobacter,Derosa_NSCLC,0.20636
NSCLC_LUM3_672_stool_baseline,Coprococcus,Derosa_NSCLC,0.16902
NSCLC_LUM3_672_stool_baseline,Coriobacteriia,Derosa_NSCLC,0.18891
NSCLC_LUM3_672_stool_baseline,Dorea,Derosa_NSCLC,0.1721
NSCLC_LUM3_672_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.07546
NSCLC_LUM3_672_stool_baseline,Eggerthella,Derosa_NSCLC,0.07044
NSCLC_LUM3_672_stool_baseline,Eggerthellaceae,Derosa_NSCLC,0.06079
NSCLC_LUM3_672_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.0417
NSCLC_LUM3_672_stool_baseline,Enterocloster,Derosa_NSCLC,0.0588
NSCLC_LUM3_672_stool_baseline,Erysipelatoclostridium,Derosa_NSCLC,0.00261
NSCLC_LUM3_672_stool_baseline,Eubacteriaceae,Derosa_NSCLC,1.12658
NSCLC_LUM3_672_stool_baseline,Eubacterium,Derosa_NSCLC,0.124
NSCLC_LUM3_672_stool_baseline,Faecalibacillus,Derosa_NSCLC,0.32463
NSCLC_LUM3_672_stool_baseline,Faecalibacterium,Derosa_NSCLC,3.60511
NSCLC_LUM3_672_stool_baseline,Faecalicatena,Derosa_NSCLC,0.16644
NSCLC_LUM3_672_stool_baseline,Firmicutes,Derosa_NSCLC,0.03925
NSCLC_LUM3_672_stool_baseline,Flavonifractor,Derosa_NSCLC,0.00788
NSCLC_LUM3_672_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.45114
NSCLC_LUM3_672_stool_baseline,Gemmiger,Derosa_NSCLC,0.03558
NSCLC_LUM3_672_stool_baseline,Haemophilus,Derosa_NSCLC,0.06308
NSCLC_LUM3_672_stool_baseline,Harryflintia,Derosa_NSCLC,0.00359
NSCLC_LUM3_672_stool_baseline,Holdemania,Derosa_NSCLC,0.02592
NSCLC_LUM3_672_stool_baseline,Hungatella,Derosa_NSCLC,0.00074
NSCLC_LUM3_672_stool_baseline,Intestinimonas,Derosa_NSCLC,0.28771
NSCLC_LUM3_672_stool_baseline,Lachnoclostridium,Derosa_NSCLC,0.03053
NSCLC_LUM3_672_stool_baseline,Lachnospira,Derosa_NSCLC,4.76576
NSCLC_LUM3_672_stool_baseline,Lachnospiraceae,Derosa_NSCLC,2.5581
NSCLC_LUM3_672_stool_baseline,Lacrimispora,Derosa_NSCLC,0.21011
NSCLC_LUM3_672_stool_baseline,Lawsonibacter,Derosa_NSCLC,0.47866
NSCLC_LUM3_672_stool_baseline,Longicatena,Derosa_NSCLC,0.06278
NSCLC_LUM3_672_stool_baseline,Marvinbryantia,Derosa_NSCLC,0.00379
NSCLC_LUM3_672_stool_baseline,Methanobrevibacter,Derosa_NSCLC,0.54679
NSCLC_LUM3_672_stool_baseline,Monoglobus,Derosa_NSCLC,0.28847
NSCLC_LUM3_672_stool_baseline,Negativibacillus,Derosa_NSCLC,0.02793
NSCLC_LUM3_672_stool_baseline,Neglecta,Derosa_NSCLC,0.00516
NSCLC_LUM3_672_stool_baseline,OS,Derosa_NSCLC,15.384615
NSCLC_LUM3_672_stool_baseline,Odoribacter,Derosa_NSCLC,2.39265
NSCLC_LUM3_672_stool_baseline,Oscillibacter,Derosa_NSCLC,0.45763
NSCLC_LUM3_672_stool_baseline,Parabacteroides,Derosa_NSCLC,0.96358
NSCLC_LUM3_672_stool_baseline,Paraprevotella,Derosa_NSCLC,0.22859
NSCLC_LUM3_672_stool_baseline,Peptococcaceae,Derosa_NSCLC,0.08693
NSCLC_LUM3_672_stool_baseline,Phascolarctobacterium,Derosa_NSCLC,1.03772
NSCLC_LUM3_672_stool_baseline,Phocaeicola,Derosa_NSCLC,2.29189
NSCLC_LUM3_672_stool_baseline,Phocea,Derosa_NSCLC,0.01577
NSCLC_LUM3_672_stool_baseline,Pseudoflavonifractor,Derosa_NSCLC,0.0564
NSCLC_LUM3_672_stool_baseline,Roseburia,Derosa_NSCLC,0.05233
NSCLC_LUM3_672_stool_baseline,Ruminococcaceae,Derosa_NSCLC,6.59218
NSCLC_LUM3_672_stool_baseline,Ruminococcus,Derosa_NSCLC,0.7689
NSCLC_LUM3_672_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.04722
NSCLC_LUM3_672_stool_baseline,Streptococcus,Derosa_NSCLC,0.01463
NSCLC_LUM3_672_stool_baseline,Victivallis,Derosa_NSCLC,0.03396
NSCLC_LUM3_675_stool_baseline,Actinomyces,Derosa_NSCLC,0.00076
NSCLC_LUM3_675_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.24197
NSCLC_LUM3_675_stool_baseline,Akkermansia,Derosa_NSCLC,0.74076
NSCLC_LUM3_675_stool_baseline,Alistipes,Derosa_NSCLC,6.9191
NSCLC_LUM3_675_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.15988
NSCLC_LUM3_675_stool_baseline,Anaeromassilibacillus,Derosa_NSCLC,0.0196
NSCLC_LUM3_675_stool_baseline,Anaerosacchariphilus,Derosa_NSCLC,0.00134
NSCLC_LUM3_675_stool_baseline,Anaerostipes,Derosa_NSCLC,0.11692
NSCLC_LUM3_675_stool_baseline,Anaerotruncus,Derosa_NSCLC,0.0148
NSCLC_LUM3_675_stool_baseline,Bacteroidaceae,Derosa_NSCLC,0.02333
NSCLC_LUM3_675_stool_baseline,Bacteroides,Derosa_NSCLC,12.40976
NSCLC_LUM3_675_stool_baseline,Barnesiella,Derosa_NSCLC,2.53921
NSCLC_LUM3_675_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.1194
NSCLC_LUM3_675_stool_baseline,Bilophila,Derosa_NSCLC,0.13119
NSCLC_LUM3_675_stool_baseline,Bittarella,Derosa_NSCLC,0.0033
NSCLC_LUM3_675_stool_baseline,Blautia,Derosa_NSCLC,2.1786
NSCLC_LUM3_675_stool_baseline,Butyricimonas,Derosa_NSCLC,0.16833
NSCLC_LUM3_675_stool_baseline,Candidatus,Derosa_NSCLC,0.89787
NSCLC_LUM3_675_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.01901
NSCLC_LUM3_675_stool_baseline,Clostridia,Derosa_NSCLC,1.93443
NSCLC_LUM3_675_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.61984
NSCLC_LUM3_675_stool_baseline,Clostridiales,Derosa_NSCLC,0.50307
NSCLC_LUM3_675_stool_baseline,Clostridium,Derosa_NSCLC,0.91352
NSCLC_LUM3_675_stool_baseline,Coprococcus,Derosa_NSCLC,1.07928
NSCLC_LUM3_675_stool_baseline,Coriobacteriia,Derosa_NSCLC,0.07518
NSCLC_LUM3_675_stool_baseline,Dorea,Derosa_NSCLC,0.10368
NSCLC_LUM3_675_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.34672
NSCLC_LUM3_675_stool_baseline,Eggerthellaceae,Derosa_NSCLC,0.08328
NSCLC_LUM3_675_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.07442
NSCLC_LUM3_675_stool_baseline,Emergencia,Derosa_NSCLC,0.01624
NSCLC_LUM3_675_stool_baseline,Enterocloster,Derosa_NSCLC,0.03154
NSCLC_LUM3_675_stool_baseline,Eubacteriaceae,Derosa_NSCLC,0.17845
NSCLC_LUM3_675_stool_baseline,Eubacterium,Derosa_NSCLC,19.08917
NSCLC_LUM3_675_stool_baseline,Faecalibacillus,Derosa_NSCLC,0.21438
NSCLC_LUM3_675_stool_baseline,Faecalibacterium,Derosa_NSCLC,4.15158
NSCLC_LUM3_675_stool_baseline,Faecalicatena,Derosa_NSCLC,0.00297
NSCLC_LUM3_675_stool_baseline,Firmicutes,Derosa_NSCLC,0.0253
NSCLC_LUM3_675_stool_baseline,Flavonifractor,Derosa_NSCLC,0.14501
NSCLC_LUM3_675_stool_baseline,Fusicatenibacter,Derosa_NSCLC,1.73978
NSCLC_LUM3_675_stool_baseline,Gemmiger,Derosa_NSCLC,0.40751
NSCLC_LUM3_675_stool_baseline,Gordonibacter,Derosa_NSCLC,0.02922
NSCLC_LUM3_675_stool_baseline,Holdemania,Derosa_NSCLC,0.04154
NSCLC_LUM3_675_stool_baseline,Hydrogeniiclostidium,Derosa_NSCLC,0.00426
NSCLC_LUM3_675_stool_baseline,Intestinibacter,Derosa_NSCLC,0.00351
NSCLC_LUM3_675_stool_baseline,Intestinimonas,Derosa_NSCLC,0.0205
NSCLC_LUM3_675_stool_baseline,Lachnospira,Derosa_NSCLC,1.0728
NSCLC_LUM3_675_stool_baseline,Lachnospiraceae,Derosa_NSCLC,0.67342
NSCLC_LUM3_675_stool_baseline,Lentisphaeria,Derosa_NSCLC,0.0177
NSCLC_LUM3_675_stool_baseline,Massilicoli,Derosa_NSCLC,0.01191
NSCLC_LUM3_675_stool_baseline,Massilimaliae,Derosa_NSCLC,0.00145
NSCLC_LUM3_675_stool_baseline,Mediterraneibacter,Derosa_NSCLC,0.01134
NSCLC_LUM3_675_stool_baseline,OS,Derosa_NSCLC,14.299803
NSCLC_LUM3_675_stool_baseline,Odoribacter,Derosa_NSCLC,0.50596
NSCLC_LUM3_675_stool_baseline,Oscillospiraceae,Derosa_NSCLC,0.00067
NSCLC_LUM3_675_stool_baseline,Parabacteroides,Derosa_NSCLC,1.80311
NSCLC_LUM3_675_stool_baseline,Parasutterella,Derosa_NSCLC,0.20631
NSCLC_LUM3_675_stool_baseline,Peptococcaceae,Derosa_NSCLC,0.07948
NSCLC_LUM3_675_stool_baseline,Phascolarctobacterium,Derosa_NSCLC,0.81635
NSCLC_LUM3_675_stool_baseline,Phocaeicola,Derosa_NSCLC,11.60785
NSCLC_LUM3_675_stool_baseline,Phocea,Derosa_NSCLC,0.01111
NSCLC_LUM3_675_stool_baseline,Pseudoflavonifractor,Derosa_NSCLC,0.00283
NSCLC_LUM3_675_stool_baseline,Roseburia,Derosa_NSCLC,10.22439
NSCLC_LUM3_675_stool_baseline,Rothia,Derosa_NSCLC,0.00613
NSCLC_LUM3_675_stool_baseline,Ruminococcaceae,Derosa_NSCLC,1.40214
NSCLC_LUM3_675_stool_baseline,Ruminococcus,Derosa_NSCLC,3.45288
NSCLC_LUM3_675_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.10332
NSCLC_LUM3_675_stool_baseline,Sellimonas,Derosa_NSCLC,0.18056
NSCLC_LUM3_675_stool_baseline,Streptococcus,Derosa_NSCLC,1.03274
NSCLC_LUM3_675_stool_baseline,Sutterella,Derosa_NSCLC,1.22586
NSCLC_LUM3_675_stool_baseline,Trueperella,Derosa_NSCLC,0.00223
NSCLC_LUM3_675_stool_baseline,Tyzzerella,Derosa_NSCLC,0.20972
NSCLC_LUM3_675_stool_baseline,Victivallis,Derosa_NSCLC,0.01546
NSCLC_LUM3_677_stool_baseline,Adlercreutzia,Derosa_NSCLC,0.02135
NSCLC_LUM3_677_stool_baseline,Agathobaculum,Derosa_NSCLC,0.01839
NSCLC_LUM3_677_stool_baseline,Akkermansia,Derosa_NSCLC,0.02961
NSCLC_LUM3_677_stool_baseline,Alistipes,Derosa_NSCLC,11.14043
NSCLC_LUM3_677_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.16426
NSCLC_LUM3_677_stool_baseline,Anaeromassilibacillus,Derosa_NSCLC,0.01493
NSCLC_LUM3_677_stool_baseline,Anaerostipes,Derosa_NSCLC,0.00876
NSCLC_LUM3_677_stool_baseline,Anaerotignum,Derosa_NSCLC,0.84994
NSCLC_LUM3_677_stool_baseline,Bacteroides,Derosa_NSCLC,14.76776
NSCLC_LUM3_677_stool_baseline,Barnesiella,Derosa_NSCLC,0.00349
NSCLC_LUM3_677_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.0369
NSCLC_LUM3_677_stool_baseline,Bilophila,Derosa_NSCLC,0.5157
NSCLC_LUM3_677_stool_baseline,Bittarella,Derosa_NSCLC,0.00307
NSCLC_LUM3_677_stool_baseline,Blautia,Derosa_NSCLC,0.91178
NSCLC_LUM3_677_stool_baseline,Butyricicoccus,Derosa_NSCLC,2.05441
NSCLC_LUM3_677_stool_baseline,Candidatus,Derosa_NSCLC,0.59503
NSCLC_LUM3_677_stool_baseline,Christensenellaceae,Derosa_NSCLC,0.01279
NSCLC_LUM3_677_stool_baseline,Cloacibacillus,Derosa_NSCLC,0.00128
NSCLC_LUM3_677_stool_baseline,Clostridia,Derosa_NSCLC,1.03083
NSCLC_LUM3_677_stool_baseline,Clostridiaceae,Derosa_NSCLC,0.4424
NSCLC_LUM3_677_stool_baseline,Clostridiales,Derosa_NSCLC,0.14548
NSCLC_LUM3_677_stool_baseline,Clostridium,Derosa_NSCLC,3.81905
NSCLC_LUM3_677_stool_baseline,Collinsella,Derosa_NSCLC,0.21511
NSCLC_LUM3_677_stool_baseline,Coprobacter,Derosa_NSCLC,0.17608
NSCLC_LUM3_677_stool_baseline,Coprococcus,Derosa_NSCLC,0.42352
NSCLC_LUM3_677_stool_baseline,Death,Derosa_NSCLC,1.0
NSCLC_LUM3_677_stool_baseline,Desulfovibrio,Derosa_NSCLC,0.57909
NSCLC_LUM3_677_stool_baseline,Dialister,Derosa_NSCLC,0.01518
NSCLC_LUM3_677_stool_baseline,Dielma,Derosa_NSCLC,0.01127
NSCLC_LUM3_677_stool_baseline,Dorea,Derosa_NSCLC,0.20324
NSCLC_LUM3_677_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.3708
NSCLC_LUM3_677_stool_baseline,Eggerthellaceae,Derosa_NSCLC,0.13911
NSCLC_LUM3_677_stool_baseline,Eisenbergiella,Derosa_NSCLC,0.25515
NSCLC_LUM3_677_stool_baseline,Enterocloster,Derosa_NSCLC,0.85732
NSCLC_LUM3_677_stool_baseline,Erysipelotrichaceae,Derosa_NSCLC,0.01762
NSCLC_LUM3_677_stool_baseline,Escherichia,Derosa_NSCLC,2.78748
NSCLC_LUM3_677_stool_baseline,Eubacterium,Derosa_NSCLC,0.53431
NSCLC_LUM3_677_stool_baseline,Faecalibacterium,Derosa_NSCLC,0.97041
NSCLC_LUM3_677_stool_baseline,Faecalicatena,Derosa_NSCLC,0.01817
NSCLC_LUM3_677_stool_baseline,Firmicutes,Derosa_NSCLC,0.00841
NSCLC_LUM3_677_stool_baseline,Flavonifractor,Derosa_NSCLC,0.86356
NSCLC_LUM3_677_stool_baseline,Fusicatenibacter,Derosa_NSCLC,0.01541
NSCLC_LUM3_677_stool_baseline,Gemmiger,Derosa_NSCLC,1.37985
NSCLC_LUM3_677_stool_baseline,Gordonibacter,Derosa_NSCLC,0.04517
NSCLC_LUM3_677_stool_baseline,Holdemania,Derosa_NSCLC,0.09314
NSCLC_LUM3_677_stool_baseline,Hungatella,Derosa_NSCLC,0.04104
NSCLC_LUM3_677_stool_baseline,Lachnospira,Derosa_NSCLC,0.48824
NSCLC_LUM3_677_stool_baseline,Lachnospiraceae,Derosa_NSCLC,0.28684
NSCLC_LUM3_677_stool_baseline,Lacrimispora,Derosa_NSCLC,0.61395
NSCLC_LUM3_677_stool_baseline,Longibaculum,Derosa_NSCLC,0.31464
NSCLC_LUM3_677_stool_baseline,Longicatena,Derosa_NSCLC,0.06301
NSCLC_LUM3_677_stool_baseline,Mediterraneibacter,Derosa_NSCLC,0.00967
NSCLC_LUM3_677_stool_baseline,Monoglobus,Derosa_NSCLC,0.55497
NSCLC_LUM3_677_stool_baseline,OS,Derosa_NSCLC,6.147272
NSCLC_LUM3_677_stool_baseline,Odoribacter,Derosa_NSCLC,0.84489
NSCLC_LUM3_677_stool_baseline,Oscillibacter,Derosa_NSCLC,0.00296
NSCLC_LUM3_677_stool_baseline,Parabacteroides,Derosa_NSCLC,3.19884
NSCLC_LUM3_677_stool_baseline,Parasutterella,Derosa_NSCLC,0.80446
NSCLC_LUM3_677_stool_baseline,Phascolarctobacterium,Derosa_NSCLC,2.49601
NSCLC_LUM3_677_stool_baseline,Phocaeicola,Derosa_NSCLC,13.88859
NSCLC_LUM3_677_stool_baseline,Phocea,Derosa_NSCLC,0.00803
NSCLC_LUM3_677_stool_baseline,Prevotella,Derosa_NSCLC,0.04061
NSCLC_LUM3_677_stool_baseline,Rikenellaceae,Derosa_NSCLC,0.00292
NSCLC_LUM3_677_stool_baseline,Roseburia,Derosa_NSCLC,0.30534
NSCLC_LUM3_677_stool_baseline,Ruminococcaceae,Derosa_NSCLC,0.03871
NSCLC_LUM3_677_stool_baseline,Ruminococcus,Derosa_NSCLC,1.96321
NSCLC_LUM3_677_stool_baseline,Ruthenibacterium,Derosa_NSCLC,0.12261
NSCLC_LUM3_677_stool_baseline,Streptococcus,Derosa_NSCLC,0.01201
NSCLC_LUM3_821_stool_baseline,Agathobaculum,Derosa_NSCLC,0.31892
NSCLC_LUM3_821_stool_baseline,Alistipes,Derosa_NSCLC,0.68681
NSCLC_LUM3_821_stool_baseline,Anaerobutyricum,Derosa_NSCLC,0.13792
NSCLC_LUM3_821_stool_baseline,Anaerostipes,Derosa_NSCLC,1.26635
NSCLC_LUM3_821_stool_baseline,Bacteroides,Derosa_NSCLC,15.21952
NSCLC_LUM3_821_stool_baseline,Barnesiella,Derosa_NSCLC,0.01809
NSCLC_LUM3_821_stool_baseline,Bifidobacterium,Derosa_NSCLC,0.05888
NSCLC_LUM3_821_stool_baseline,Blautia,Derosa_NSCLC,1.32101
NSCLC_LUM3_821_stool_baseline,Candidatus,Derosa_NSCLC,1.82035
NSCLC_LUM3_821_stool_baseline,Clostridia,Derosa_NSCLC,0.35841
NSCLC_LUM3_821_stool_baseline,Clostridiales,Derosa_NSCLC,0.25829
NSCLC_LUM3_821_stool_baseline,Clostridium,Derosa_NSCLC,1.58322
NSCLC_LUM3_821_stool_baseline,Death,Derosa_NSCLC,1.0
NSCLC_LUM3_821_stool_baseline,Dialister,Derosa_NSCLC,2.98801
NSCLC_LUM3_821_stool_baseline,Dorea,Derosa_NSCLC,0.31538
NSCLC_LUM3_821_stool_baseline,Dysosmobacter,Derosa_NSCLC,0.16374
