"asvid","Domain","Kingdom","Phylum","Class","Order","Family","Genus","Species","confidence"
"62509e762e0afdcf24c107f2fc9d462e","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"6d0a53b9f7ad8374d74d717101709de7","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","","",0.98
"975e16e99fedc3a485e353277888f8f0","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"e4371bfb80d2983394723932220874c1","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","","","",0.53
"8ebf084e67a9ffae56ddf5bca6e23d99","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",0.64
"3e13e497ae2f5819aa5cccdde5ea447c","Bacteria","Bacteria","Firmicutes","Clostridia","","","","",0.77
"ab4f19f87c17efaab0e3805a5c9b7c8b","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.68
"361ce0c6b21897be6df1912cab7bfb03","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-011","","",0.82
"bc4f172c163e81750a988fa044a5c202","Bacteria","Bacteria","Firmicutes","","","","","",0.69
"36adfdffd2217bb399012317acd92500","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.5
"5b5b9607b4914848ad15283f56b6cc87","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Nibrella","",1
"dddfb8d995d1d50afe7ff1e6dd85bb1c","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.94
"be6a9c72587b80a6656cb2f04b52ee2f","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.94
"0bdf9ab91570a125f496c59bd008ce46","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","",1
"091e6301f7b9806fd179635b11e770c7","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Moraxella","",0.82
"f746ce8919bda728de299cbf7e2a55cc","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",0.73
"d70596afb8ab74c9ad65928f7bc63ea4","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Oribacterium","",0.8
"cabe36f22ef053de20faddd2d0654c5f","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillibacter","",0.59
"a29787ff4626531fe5ce289d02cd238c","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","","","",0.89
"e29f676da177554e5013d56793669bfd","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","",1
"780ab7b52b164e5ce3e700ddf31460e5","Bacteria","Bacteria","Firmicutes","","","","","",0.79
"92efdfee5993d484aec45b0351df65ee","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Oscillospira","",0.96
"7fd1ca20b9dea74e50ec922262fd1184","Bacteria","Bacteria","Bacteroidota","Bacteroidia","","","","",0.71
"3704e8efdf08f0e95a1dbc4611310d30","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","","","",1
"f1d9623038b459c64752c8597a83c106","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.65
"2582c85d08278706f144a72dd530bd31","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","",0.92
"0fcb93c8f4cca6f580ad7877dead8b20","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Catenibacillus","scindens",1
"1988afbb23c01487ea20c65a9b30b23d","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] oxidoreducens group","",0.92
"06462ab88d68d61b0026c5981fa6fa58","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-005","",0.99
"4a5cf75f959f95005df0c73dc649cae2","Bacteria","Bacteria","Acidobacteriota","Holophagae","Subgroup 7","","","",1
"759e54c53e8d75b3ecab86fce2a82692","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-004","",0.88
"5237e70113cbfd976308827fbfc8d790","Bacteria","Bacteria","Firmicutes","","","","","",0.51
"ae7ca964b710388e1056a34a2d03d490","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia","",1
"7b365c7ce6ce5b95d9dfbbe40ee8c4ad","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","",0.87
"def59a8e519b6586047ac10f8077d26b","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","",0.75
"6de1ef45fe093420e1a65395d35d025e","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","",0.98
"ae8aae4e59d4fafc1f29457063a686e6","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","UCG-003","",0.63
"37a7e187d35366eb6167cbe90e558af1","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae NK4A136 group","",0.77
"65261a8e8340e91180a999d9f925bab2","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","",1
"922aa7e99fc002280e3678b56dc132dc","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] hallii group","",0.64
"c3a687fc2b0ea2592613ca6d9717fd59","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","","",1
"726bca3c3011eef90e5b866db0fd5329","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","",1
"4feb426703234389503a7b994773d50c","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","",1
"739213716a6f98570720ce6c15aa3d66","Bacteria","Bacteria","Actinobacteriota","Coriobacteriia","Coriobacteriales","Atopobiaceae","Coriobacteriaceae UCG-002","",0.76
"487de539f50da640cd8914cea7821561","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","",0.93
"0876151038534344cd9e870c08a523e3","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","",0.76
"d22d9f126cfa09f808bfc11bad7b3606","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.98
"bd0f471ded36338916bb3c649f77b9de","Bacteria","Bacteria","","","","","","",1
"1ae08e7b3217f3ee6a8d30997736348f","Bacteria","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","",0.77
"8c58f48749bf85f12ddd155f2fa7a85e","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","",1
"595ddbd15f59f13b90648c079b330645","Bacteria","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","","",0.83
"c93579fd7d8cf2fd97dbc141716f7f08","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","Conservatibacter","",0.6
"b4c7ca3850d6cd5e05ec52cb365da5b2","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","","","",0.96
"2a6000bacc38999979d2b518cad34300","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium","",0.99
"446eb7e85da09ec6ff450b184d40fbcf","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquincola","",0.69
"824dbaf01bc3a278b767905eaec965a6","Bacteria","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","","",0.79
"c2d089462e65b4f9575dc924d0e1a290","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.5
"2cb808495cc4a029f501ce69483dde71","Bacteria","Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","",0.87
"40c00caf4aba9abc8cf5384e6e8e438c","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Pseudocitrobacter","",0.64
"a6015427666590cbbcfcf11fee4cdca8","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1","",0.62
"c09a59b5db39310870b0a9abfbac434b","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","",0.9
"12fcdf345ef7cf62c1413dab1c21499f","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.95
"d89b74f293e6707c1cb42c8b8e0f1353","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","","",0.97
"c7f8ff5ddf8a99ab48dedb9d3e790653","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","","",0.75
"c67aa044b45a996c17e3b83bbbc3c075","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","",0.8
"c79de007fa9ce7b7f0d78b2bca313761","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium","",0.74
"7079b882deb1e16b23e88c44ada206a5","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Sutterella","",1
"ae752ec0a363ff225112a6656631b741","Bacteria","Bacteria","","","","","","",1
"43433006d5358759833236d5cd69901e","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","","",1
"2c3088692de09622849d6c9db2a585c6","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.79
"4a546c14ccf1ba67174258acbc1f274c","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces","",1
"ccf05c8193d4ec45210bdfdc8f8beedd","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcaceae","","",0.61
"d36af61c72a7e7082c8239e4131b35d7","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus","gasseri",0.78
"426a58d7fde254d8ff01fac25e36ff0e","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","",1
"c5da90ed349b4c151e3031675faa0b45","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.9
"af4785bc7a95563935b4eed1924fe8f2","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","","","",0.85
"b5516dffcced32d7cc499368288b3baf","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.98
"9cf601186a659a050d6dfdcac18230de","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",0.8
"c1100fa3e5b9bf26fb88f4b7fe3ed488","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","","","",0.99
"cebdc634b55118893d79da202de73b6c","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","",1
"e44b5b09bd4bf30cd026dd23747183a1","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","",1
"2a6c808c043eb9170689427d58f243ef","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","","","",1
"e8490f5ea60bb7956e0481724626bb5f","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","","","",0.58
"26da7acc4712377301aa1cfddf5ed512","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae Sedis","",0.63
"822a0ee849989f75cc532cb3540de19a","Bacteria","Bacteria","Verrucomicrobiota","Lentisphaeria","Victivallales","Victivallaceae","Victivallis","",1
"f083a28b6915ed855f5cb6740482c9ab","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Intestinimonas","",0.92
"b026156757223d4242bd632d1186be90","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","",0.71
"9965d2ee2426042adfb91d98f7f39663","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae Sedis","",0.96
"db01275daa34807bf5dc1c1d4ae2d3be","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","ASF356","",1
"0da6fa0b2387d7b459eae3f61b882cce","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","",1
"09cfa68731c3e66f6450feabef98af26","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"d8ce352622b41d006d53e72ae6867db9","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","",0.68
"c434f0d0f26c1b26cae3ab97a9f01940","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Finegoldia","",1
"a5c68a32262de50c7604d63e717e7b6e","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Pasteurellaceae","","",0.97
"a8bd1683ff60d87420fbcbf28bca2920","Bacteria","Bacteria","Proteobacteria","","","","","",0.64
"443ef68118193014d03aaa86a86ee080","Bacteria","Bacteria","","","","","","",1
"40b5936a79539fe67a39bb01155e48ca","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","Intestinimonas","",0.52
"25357fa373ab9ecbfeb7224f24bc9997","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",0.85
"7ff346973a282aa55de296afdb5d74af","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter","",0.99
"566c9d54697a5c184d75a3ed37e63c6f","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","","",0.96
"2c900b5bf5a06b6009f99c91177e6b8d","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","HT002","",0.98
"c273915e5a821874ec72a175efe6bd45","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","",0.97
"6cd56f0fbb02380f85da6136ad47bd1e","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.66
"c5aad5ebe154556c8422b669638c0745","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",1
"c5193afed308984c91caaced54bf8430","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Shuttleworthia","",0.66
"bcefe65422270e4678f0f67aaa90c41d","Bacteria","Bacteria","Firmicutes","Bacilli","Izemoplasmatales","","","",1
"e83c25d3560c1334729a8263d81d8aaa","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Paludicola","",0.85
"0e72f4c11807e087591bea6763e5c0e8","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"de98a2b6f802bf1dec63267133e2c785","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","",0.95
"685b8b482de17e1f4b38ac8c79b4e65f","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","",1
"1e24ff9db8638837e0dd173ecb49ae54","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium sensu stricto 1","",0.83
"269e1a4043d0eab32475a3cc864cf195","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.91
"aec6fcebdbbb7410e8986b291012c75d","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","",0.98
"940b77f180a2627a2aec2e370ce7001d","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","",0.52
"d2db79e18bf578e281f56fb101f2c106","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","",0.63
"01de110564aadf54f3cd66b4be58a844","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","",0.66
"3314f79e9714b7950f7a2c7e236333b0","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","",1
"8e2af3771eca978f90a4e9d89f765035","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella","",0.59
"40fa277ce9c9e19189a84d679aa25b96","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.98
"72d001b50387d489ee6f76f287dbbc00","Bacteria","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Dubosiella","",0.87
"69ca4b8baa9e19b3b7fec71581a7bba6","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","",0.62
"66aec999fc8acc724b0995b85ad0eb7c","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",1
"2b05a6e9e6c580f7fc168a5bbb29de2d","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Arcicella","",1
"95e48ee2e1cf6b45a742db21cfb5c614","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9","",0.97
"7ec51061acae6008199c4c2e4c2a61d0","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",0.61
"fc1e28418c2137b30bc5976c88cfafae","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Dialister","",0.62
"1fef6b934cd7babd8a111b8192b84f04","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","",0.81
"74cf492bdc4fe4c8e1a5081076787ed4","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] hallii group","",1
"e302ed277709d45a2380c636213c177a","Bacteria","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia","",1
"e0dbc092b667173075a1ad8a2d06ef36","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae Sedis","",1
"052510a5ed0bc73052e812a6da0e9880","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella","",1
"76f272f3fb4bc7b757a632831ab456ec","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.87
"721c2a68cdaaaf4aed4e6989300ce841","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia","",1
"8ca6a51b1e1d782c706f0cfef674b0f8","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Incertae Sedis","",0.96
"be94fd86adccdbab67de5baa8b0d8b8c","Bacteria","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","","","",0.55
"75d84431987dd850e468bd468c6859d2","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] eligens group","",0.87
"c6d42131b496e3de02d5aef9cdce270f","Bacteria","Bacteria","","","","","","",1
"1fcb190c5527a93f6adbb398d1ef8c12","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","oryziterrae",0.94
"d03e560359aed1606be318841fea7912","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
"75f5b0ad692b8911ad72e064e0617dd9","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Stomatobaculum","",1
"13b0362e9465a50a41c280177cb9cb7f","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","UCG-010","","",0.5
"1abe2db4dea62737ba5babf03661c236","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","enoeca",0.96
"9c43af3b0e441ceb4f4377081cf1cccd","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","W5053","",1
"339371a0e1c89380bb2599cd3d420e96","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",0.72
"f99e821419a6c863f656e34f98fb58a1","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","",1
"04ed204083cc8233b06f51ae750814be","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Halomonas","",0.99
"547b78057390d8dd87e029218928ab3c","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","limi",0.97
"e821562035e53e1ee5255409c64155a4","Bacteria","Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","","",1
"898b2a90798ab683e0ed992376da4027","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","",0.58
"7ddbf63c659e6605fa4b819b356e138c","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","","",1
"4456ea7e02c259357a4af78038e89857","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Roseburia","",0.5
"01ed15d906ba68f07f39ef69b61d8b4c","Bacteria","Bacteria","","","","","","",1
"5b083b98a7ce8216c163ec70c404259a","Bacteria","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","",1
"ee98ed201702826bcb0dbbd56d7f2c5a","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Mobiluncus","",1
"4903c1b888d2e875beb3d7518d0e7745","Bacteria","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Family XI","Parvimonas","",1
"06bc18935d214e6694e6c9b635f6ba3e","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",0.9
"756d8a682a6fc7c2da6ceb95742226d8","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-001","",0.53
"c3f710c4c77b0a50506cb796e43f22cc","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7","",0.64
"aef070791204f0ef180ce85c782c3c12","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","",1
"8dedacbcd997fb51475e877933df9fb4","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-004","",0.99
"2a1f084e75d09f8be2478873ee1a93fd","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas","",1
"295f49685b39b1b23e90ac5a2bc5dbba","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Oscillospiraceae","","",1
"41c54ddeccb5d2627a87232277c53792","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","","",0.92
"83ce18caedebc7b279db34eb960db7ae","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","",0.81
"18d7a859cd9015bb67b164308c1efa63","Bacteria","Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Selenomonadaceae","Selenomonas","",0.68
"e2b6946ed1d57c9b0bd2f6df48ef3b76","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga","",0.54
"5eeda36f0afa0008b5288d2f3fc8e518","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Lachnospiraceae UCG-001","",0.62
"a21059eb952136f2750bfb2b404c847e","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] oxidoreducens group","",0.61
"f34a9ccbde5854df0b1ba05ac2f86175","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.6
"e094bb1b857fadee8018e78448f8fd48","Bacteria","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelatoclostridiaceae","UCG-004","",0.6
"7997e26b5fc01f652b382b89147c35b1","Bacteria","Bacteria","Firmicutes","Clostridia","Oscillospirales","Ruminococcaceae","Ruminococcus","",0.95
"532f336f8c30e0337c355a4d232d5045","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas","",1
"681d849c538ed9a786bce6c6130159d3","Bacteria","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","","","",0.75
"e934572473fb777ee34938a26c532736","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.55
"5b0d66292a5fe0426bd7c69b93101d50","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","[Eubacterium] ruminantium group","",0.55
"3caf75d34dc00ed2a13d9ec3d104acab","Bacteria","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium-Methylorubrum","",0.95
"5ffdda0b91eb33eef0ddd05b61180ad0","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.84
"eaa8f4c8cd4a4d04c81318f6c94fa2b3","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides","",0.91
"1456377d5fdc24f3dac00c6e58995df2","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","","","",0.89
"4526039f2c9de94aa875122f1fcb124d","Bacteria","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Abiotrophia","",0.5
"699fd5ab1a6da25b372d3a4c2b743947","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",0.53
"48abcb7f06cff1a461572ee1b6c75c40","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","Blautia","",0.64
"1923622331aded6da7b4e991dff2eca1","Bacteria","Bacteria","Firmicutes","Clostridia","Lachnospirales","Lachnospiraceae","","",1
